timestamps population node_ids
2219.781 v1 436
2239.982 v1 436
663.972 v1 434
628.474 v1 434
2454.718 v1 433
2444.661 v1 430
2453.968 v1 430
2465.208 v1 430
2565.006 v1 430
2575.442 v1 430
2644.39 v1 430
2727.375 v1 430
2748.81 v1 430
2767.268 v1 430
2774.322 v1 430
2780.383 v1 430
2787.858 v1 430
2956.132 v1 430
2966.774 v1 430
2981.17 v1 430
2994.277 v1 430
636.096 v1 431
1601.681 v1 431
1723.772 v1 431
1758.284 v1 431
2218.543 v1 431
529.401 v1 432
538.666 v1 432
551.344 v1 432
587.702 v1 432
622.929 v1 432
629.675 v1 432
2262.265 v1 430
637.842 v1 432
2238.897 v1 430
2215.699 v1 430
2774.875 v1 429
2784.386 v1 429
2956.325 v1 429
2966.5 v1 429
2982.25 v1 429
2990.362 v1 429
535.688 v1 430
590.315 v1 430
626.385 v1 430
673.04 v1 430
711.068 v1 430
770.706 v1 430
832.03 v1 430
869.412 v1 430
961.375 v1 430
1603.599 v1 430
1612.929 v1 430
1702.988 v1 430
1723.96 v1 430
1772.915 v1 430
1862.766 v1 430
1999.933 v1 430
2008.4 v1 430
2058.874 v1 430
2114.156 v1 430
2121.189 v1 430
2139.118 v1 430
2227.028 v1 430
1703.006 v1 438
673.046 v1 432
710.768 v1 432
2223.095 v1 432
2231.74 v1 432
2238.549 v1 432
2263.12 v1 432
2344.552 v1 432
2440.329 v1 432
2453.533 v1 432
2461.254 v1 432
2468.602 v1 432
2475.15 v1 432
2576.029 v1 432
2605.647 v1 432
2635.381 v1 432
2644.898 v1 432
2728.781 v1 432
2745.053 v1 432
2772.263 v1 432
2778.941 v1 432
2786.237 v1 432
2864.292 v1 432
2959.868 v1 432
2967.715 v1 432
2977.983 v1 432
2989.939 v1 432
871.25 v1 433
1603.101 v1 433
2220.933 v1 433
2215.498 v1 432
703.666 v1 432
2201.9 v1 432
2119.45 v1 432
768.775 v1 432
827.767 v1 432
847.868 v1 432
864.37 v1 432
871.648 v1 432
962.975 v1 432
976.144 v1 432
1572.601 v1 432
1584.267 v1 432
1595.433 v1 432
1602.415 v1 432
1613.733 v1 432
1624.429 v1 432
1703.223 v1 432
1729.527 v1 432
1758.243 v1 432
1766.325 v1 432
1851.546 v1 432
1863.332 v1 432
1895.612 v1 432
1982.738 v1 432
1995.655 v1 432
2002.349 v1 432
2010.422 v1 432
2048.244 v1 432
2086.038 v1 432
2112.332 v1 432
2136.406 v1 432
2768.301 v1 429
1722.921 v1 438
2000.955 v1 438
2866.045 v1 447
2960.555 v1 447
2968.149 v1 447
2993.009 v1 447
534.195 v1 448
546.644 v1 448
589.08 v1 448
623.082 v1 448
637.028 v1 448
669.537 v1 448
704.05 v1 448
718.141 v1 448
2779.266 v1 447
744.884 v1 448
770.176 v1 448
860.268 v1 448
872.344 v1 448
960.354 v1 448
967.622 v1 448
976.69 v1 448
1573.432 v1 448
1597.219 v1 448
1611.204 v1 448
1625.763 v1 448
1674.734 v1 448
1695.919 v1 448
762.527 v1 448
2770.611 v1 447
2609.144 v1 447
2473.071 v1 447
589.626 v1 447
626.194 v1 447
671.962 v1 447
712.18 v1 447
768.914 v1 447
849.815 v1 447
870.891 v1 447
1599.642 v1 447
1611.901 v1 447
1698.629 v1 447
1721.774 v1 447
1728.546 v1 447
1752.5 v1 447
1765.715 v1 447
1784.424 v1 447
1859.363 v1 447
1981.329 v1 447
1990.805 v1 447
1999.169 v1 447
2056.539 v1 447
2119.517 v1 447
2214.71 v1 447
2221.487 v1 447
2231.796 v1 447
2264.801 v1 447
2456.161 v1 447
2465.66 v1 447
1703.223 v1 448
1715.614 v1 448
1722.584 v1 448
1731.577 v1 448
2639.721 v1 448
2692.257 v1 448
2727.104 v1 448
2752.45 v1 448
2769.987 v1 448
2776.072 v1 448
2785.296 v1 448
2865.41 v1 448
2954.462 v1 448
2966.007 v1 448
2979.25 v1 448
2988.182 v1 448
767.433 v1 449
1722.425 v1 449
1749.966 v1 449
1759.131 v1 449
1980.83 v1 449
2000.014 v1 449
2217.934 v1 449
2227.172 v1 449
2262.787 v1 449
2456.372 v1 449
2472.777 v1 449
2727.05 v1 449
2755.415 v1 449
2771.885 v1 449
2781.146 v1 449
2606.659 v1 448
2988.635 v1 446
2567.168 v1 448
2467.987 v1 448
1755.156 v1 448
1762.69 v1 448
1779.739 v1 448
1857.244 v1 448
1975.2 v1 448
1982.821 v1 448
1996.692 v1 448
2004.086 v1 448
2009.729 v1 448
2054.405 v1 448
2078.917 v1 448
2093.132 v1 448
2115.518 v1 448
2131.299 v1 448
2141.089 v1 448
2150.312 v1 448
2185.396 v1 448
2201.787 v1 448
2215.266 v1 448
2221.044 v1 448
2228.636 v1 448
2238.332 v1 448
2260.042 v1 448
2269.235 v1 448
2438.245 v1 448
2447.925 v1 448
2458.29 v1 448
2477.126 v1 448
2959.665 v1 446
2774.29 v1 446
2468.246 v1 446
1978.409 v1 440
1989.226 v1 440
1999.389 v1 440
2005.265 v1 440
2013.609 v1 440
2139.715 v1 440
2187.762 v1 440
2217.523 v1 440
2224.243 v1 440
2235.226 v1 440
2266.414 v1 440
2444.152 v1 440
2467.355 v1 440
2474.987 v1 440
2483.736 v1 440
2772.162 v1 440
2778.659 v1 440
2788.255 v1 440
2868.125 v1 440
2965.78 v1 440
2978.843 v1 440
2986.926 v1 440
1721.9 v1 441
1759.472 v1 441
1984.719 v1 441
2002.452 v1 441
2010.047 v1 441
1862.806 v1 440
2217.612 v1 441
1782.688 v1 440
1751.87 v1 440
2218.807 v1 438
2227.354 v1 438
2774.257 v1 438
2780.573 v1 438
708.615 v1 439
975.969 v1 439
1507.678 v1 439
1703.888 v1 439
1758.46 v1 439
2003.38 v1 439
2218.543 v1 439
2440.752 v1 439
2468.531 v1 439
2781.884 v1 439
2984.714 v1 439
587.736 v1 440
634.6 v1 440
704.532 v1 440
715.823 v1 440
746.962 v1 440
768.717 v1 440
962.614 v1 440
980.193 v1 440
1604.481 v1 440
1699.928 v1 440
1722.176 v1 440
1731.976 v1 440
1758.363 v1 440
1984.507 v1 438
2267.521 v1 441
2770.75 v1 441
2443.335 v1 442
2455.622 v1 442
2464.821 v1 442
2472.888 v1 442
2574.669 v1 442
2746.913 v1 442
2766.513 v1 442
2774.472 v1 442
2782.168 v1 442
2790.75 v1 442
2958.722 v1 442
2968.148 v1 442
2981.004 v1 442
2989.291 v1 442
637.224 v1 443
1725.567 v1 443
771.783 v1 444
1750.0 v1 444
2006.408 v1 444
2227.003 v1 444
2455.887 v1 444
2774.266 v1 444
2958.759 v1 444
2006.52 v1 445
2782.431 v1 445
1758.373 v1 446
2227.209 v1 446
2268.907 v1 442
2438.705 v1 441
2260.373 v1 442
2223.128 v1 442
2956.457 v1 441
2988.684 v1 441
539.27 v1 442
570.022 v1 442
596.513 v1 442
625.107 v1 442
664.403 v1 442
717.936 v1 442
768.205 v1 442
844.2 v1 442
871.467 v1 442
962.218 v1 442
1601.654 v1 442
1614.37 v1 442
1703.094 v1 442
1722.706 v1 442
1729.65 v1 442
1750.556 v1 442
1761.578 v1 442
1862.829 v1 442
1953.601 v1 442
1984.582 v1 442
2001.638 v1 442
2007.732 v1 442
2083.128 v1 442
2115.327 v1 442
2213.546 v1 442
2231.985 v1 442
973.204 v1 365
2752.88 v1 429
2722.446 v1 429
627.01 v1 413
635.566 v1 413
663.042 v1 413
708.314 v1 413
745.75 v1 413
771.499 v1 413
827.999 v1 413
860.18 v1 413
978.697 v1 413
1508.761 v1 413
1580.921 v1 413
1597.742 v1 413
537.429 v1 413
1612.261 v1 413
1660.136 v1 413
1698.811 v1 413
1722.41 v1 413
1751.604 v1 413
1758.562 v1 413
1767.642 v1 413
1791.168 v1 413
1852.242 v1 413
1866.039 v1 413
1942.783 v1 413
1979.433 v1 413
1999.246 v1 413
1624.833 v1 413
2993.618 v1 412
2983.836 v1 412
2966.015 v1 412
1721.193 v1 412
1775.58 v1 412
1860.14 v1 412
1945.777 v1 412
1979.713 v1 412
1999.241 v1 412
2006.13 v1 412
2077.64 v1 412
2110.515 v1 412
2139.55 v1 412
2152.51 v1 412
2185.872 v1 412
2215.93 v1 412
2227.099 v1 412
2235.396 v1 412
2321.136 v1 412
2440.602 v1 412
2452.007 v1 412
2460.246 v1 412
2468.191 v1 412
2644.191 v1 412
2723.073 v1 412
2754.176 v1 412
2769.601 v1 412
2778.182 v1 412
2787.233 v1 412
2955.617 v1 412
2006.344 v1 413
2053.482 v1 413
2084.799 v1 413
2117.791 v1 413
1603.317 v1 415
1722.291 v1 415
1731.261 v1 415
1765.413 v1 415
1983.904 v1 415
1998.874 v1 415
2007.595 v1 415
2119.537 v1 415
2214.897 v1 415
2222.442 v1 415
2230.339 v1 415
2265.973 v1 415
2438.164 v1 415
2452.875 v1 415
2459.178 v1 415
2466.893 v1 415
2474.151 v1 415
2776.57 v1 415
2956.486 v1 415
2967.631 v1 415
2986.71 v1 415
539.313 v1 416
667.802 v1 416
705.959 v1 416
713.974 v1 416
769.724 v1 416
833.585 v1 416
979.003 v1 415
1704.425 v1 412
963.077 v1 415
675.121 v1 415
2130.983 v1 413
2140.145 v1 413
2215.759 v1 413
2229.848 v1 413
2239.697 v1 413
2320.508 v1 413
2454.399 v1 413
2462.703 v1 413
2481.384 v1 413
2575.31 v1 413
2643.148 v1 413
2733.737 v1 413
2770.147 v1 413
2780.957 v1 413
2788.205 v1 413
2940.591 v1 413
2968.175 v1 413
2983.306 v1 413
2996.519 v1 413
711.483 v1 414
2007.241 v1 414
2230.072 v1 414
2467.652 v1 414
2774.257 v1 414
2782.233 v1 414
537.756 v1 415
625.916 v1 415
712.81 v1 415
1693.888 v1 412
1677.06 v1 412
1627.881 v1 412
2440.727 v1 408
2472.061 v1 408
2723.782 v1 408
2771.776 v1 408
2780.537 v1 408
2788.456 v1 408
2956.078 v1 408
2968.878 v1 408
2984.512 v1 408
2995.889 v1 408
2000.393 v1 409
2263.179 v1 409
2776.204 v1 409
2788.586 v1 409
532.17 v1 410
598.745 v1 410
626.16 v1 410
704.643 v1 410
712.389 v1 410
734.011 v1 410
768.601 v1 410
829.066 v1 410
846.591 v1 410
869.228 v1 410
964.185 v1 410
1586.22 v1 410
1601.15 v1 410
2261.522 v1 408
1613.736 v1 410
2238.919 v1 408
2216.086 v1 408
1981.227 v1 407
2000.588 v1 407
2008.109 v1 407
2138.996 v1 407
2190.453 v1 407
2218.083 v1 407
2226.882 v1 407
2453.532 v1 407
2471.071 v1 407
2752.349 v1 407
2770.377 v1 407
2779.09 v1 407
2787.87 v1 407
2967.239 v1 407
2987.728 v1 407
541.966 v1 408
710.231 v1 408
769.361 v1 408
962.647 v1 408
1508.048 v1 408
1705.606 v1 408
1722.33 v1 408
1731.052 v1 408
1755.119 v1 408
1981.214 v1 408
1999.264 v1 408
2007.299 v1 408
2225.761 v1 408
871.132 v1 416
1697.602 v1 410
1755.111 v1 410
1728.258 v1 411
2006.573 v1 411
2117.472 v1 411
2216.285 v1 411
2230.259 v1 411
2260.514 v1 411
2458.188 v1 411
2473.215 v1 411
2775.744 v1 411
2966.553 v1 411
2992.82 v1 411
530.022 v1 412
540.008 v1 412
592.576 v1 412
626.163 v1 412
636.474 v1 412
705.667 v1 412
713.482 v1 412
747.749 v1 412
766.81 v1 412
829.841 v1 412
862.014 v1 412
870.929 v1 412
972.065 v1 412
980.48 v1 412
1601.475 v1 412
1611.947 v1 412
713.734 v1 411
1721.514 v1 410
2982.114 v1 410
2956.888 v1 410
1779.693 v1 410
1811.364 v1 410
1847.511 v1 410
1947.082 v1 410
1979.141 v1 410
1985.456 v1 410
1999.877 v1 410
2008.201 v1 410
2076.392 v1 410
2120.186 v1 410
2140.319 v1 410
2189.396 v1 410
2216.148 v1 410
2228.041 v1 410
2237.601 v1 410
2259.976 v1 410
2441.988 v1 410
2457.263 v1 410
2468.541 v1 410
2569.089 v1 410
2605.63 v1 410
2734.444 v1 410
2752.018 v1 410
2772.879 v1 410
2779.78 v1 410
2787.436 v1 410
2864.152 v1 410
2966.714 v1 410
2734.958 v1 429
1612.134 v1 416
1723.802 v1 416
1982.835 v1 427
1997.933 v1 427
2005.295 v1 427
2140.776 v1 427
2204.063 v1 427
2215.709 v1 427
2221.956 v1 427
2228.446 v1 427
2238.886 v1 427
2280.634 v1 427
2438.874 v1 427
2452.228 v1 427
1890.479 v1 427
2460.224 v1 427
2474.973 v1 427
2726.04 v1 427
2735.405 v1 427
2751.9 v1 427
2773.032 v1 427
2780.361 v1 427
2788.275 v1 427
2955.355 v1 427
2966.085 v1 427
2980.519 v1 427
2988.459 v1 427
624.213 v1 428
2468.289 v1 427
1767.683 v1 427
1758.471 v1 427
1749.126 v1 427
1679.85 v1 426
1695.106 v1 426
1721.004 v1 426
1731.218 v1 426
1753.31 v1 426
1983.986 v1 426
2004.463 v1 426
2217.896 v1 426
2227.041 v1 426
2460.434 v1 426
2776.026 v1 426
2783.599 v1 426
2956.079 v1 426
2983.022 v1 426
539.669 v1 427
625.542 v1 427
710.977 v1 427
769.148 v1 427
833.591 v1 427
861.773 v1 427
870.368 v1 427
962.293 v1 427
1508.997 v1 427
1600.667 v1 427
1706.224 v1 427
1722.343 v1 427
1729.476 v1 427
674.686 v1 428
707.079 v1 428
960.44 v1 428
1601.866 v1 428
1615.54 v1 429
1679.257 v1 429
1697.807 v1 429
1714.52 v1 429
1722.985 v1 429
1730.442 v1 429
1748.305 v1 429
1764.4 v1 429
1776.03 v1 429
1897.951 v1 429
1946.192 v1 429
1981.945 v1 429
1990.543 v1 429
1999.411 v1 429
2007.782 v1 429
2139.831 v1 429
2200.612 v1 429
2215.991 v1 429
2222.897 v1 429
2229.255 v1 429
2235.722 v1 429
2264.941 v1 429
2445.571 v1 429
2453.034 v1 429
2466.283 v1 429
2473.764 v1 429
2646.937 v1 429
1601.799 v1 429
962.489 v1 426
974.697 v1 429
870.458 v1 429
1701.967 v1 428
1722.444 v1 428
1730.386 v1 428
1758.119 v1 428
1947.354 v1 428
2002.364 v1 428
2110.576 v1 428
2217.412 v1 428
2225.699 v1 428
2237.42 v1 428
2438.923 v1 428
2453.677 v1 428
2466.662 v1 428
2478.026 v1 428
2737.401 v1 428
2772.608 v1 428
2780.726 v1 428
2963.831 v1 428
2985.366 v1 428
534.191 v1 429
626.273 v1 429
663.033 v1 429
703.868 v1 429
710.676 v1 429
747.874 v1 429
768.199 v1 429
833.905 v1 429
960.335 v1 429
747.49 v1 426
2967.492 v1 423
2957.896 v1 423
2002.176 v1 418
2216.34 v1 418
2226.49 v1 418
2240.442 v1 418
2457.382 v1 418
2470.899 v1 418
2723.463 v1 418
2755.494 v1 418
2774.16 v1 418
2783.639 v1 418
2967.241 v1 418
2988.142 v1 418
712.746 v1 419
1723.412 v1 419
1759.988 v1 419
2006.554 v1 419
2225.776 v1 419
2457.275 v1 419
2774.889 v1 419
2785.648 v1 419
2966.931 v1 419
2993.7 v1 419
770.294 v1 420
1574.184 v1 420
1703.194 v1 420
1722.774 v1 420
1760.445 v1 420
1981.817 v1 418
1983.126 v1 420
1760.095 v1 418
1722.289 v1 418
1751.307 v1 416
1774.968 v1 416
1980.127 v1 416
2000.835 v1 416
2008.512 v1 416
2118.734 v1 416
2141.222 v1 416
2190.234 v1 416
2216.432 v1 416
2230.844 v1 416
2239.238 v1 416
2264.634 v1 416
2439.995 v1 416
2457.068 v1 416
2467.732 v1 416
2476.603 v1 416
2724.009 v1 416
2772.431 v1 416
2779.933 v1 416
2787.152 v1 416
2954.506 v1 416
2967.379 v1 416
2986.217 v1 416
2002.883 v1 417
2263.142 v1 417
748.806 v1 418
976.975 v1 418
1750.144 v1 418
1701.573 v1 416
2002.497 v1 420
2440.594 v1 420
2725.144 v1 421
2737.53 v1 421
2747.811 v1 421
2767.97 v1 421
2774.462 v1 421
2780.316 v1 421
2788.196 v1 421
2957.341 v1 421
2966.969 v1 421
2982.591 v1 421
2992.742 v1 421
713.207 v1 423
962.007 v1 423
1726.263 v1 423
1750.953 v1 423
1767.708 v1 423
1983.666 v1 423
2000.688 v1 423
2009.1 v1 423
2217.082 v1 423
2260.846 v1 423
2440.525 v1 423
2454.365 v1 423
2467.049 v1 423
2727.379 v1 423
2769.466 v1 423
2780.061 v1 423
2480.476 v1 421
2220.482 v1 420
2471.717 v1 421
2451.404 v1 421
2470.038 v1 420
2783.419 v1 420
2965.419 v1 420
537.432 v1 421
663.188 v1 421
705.199 v1 421
713.22 v1 421
768.804 v1 421
954.805 v1 421
1506.468 v1 421
1697.818 v1 421
1704.833 v1 421
1721.464 v1 421
1727.541 v1 421
1747.435 v1 421
1759.418 v1 421
1947.143 v1 421
1980.915 v1 421
1990.753 v1 421
2000.185 v1 421
2177.01 v1 421
2201.833 v1 421
2217.939 v1 421
2224.637 v1 421
2230.245 v1 421
2238.108 v1 421
2439.579 v1 421
2460.967 v1 421
1989.168 v1 323
861.751 v1 365
654.677 v1 365
2749.909 v1 336
2777.277 v1 336
2966.572 v1 336
2988.114 v1 336
533.754 v1 337
568.012 v1 337
613.247 v1 337
627.946 v1 337
654.476 v1 337
680.58 v1 337
708.429 v1 337
756.501 v1 337
2484.366 v1 336
771.045 v1 337
861.43 v1 337
958.745 v1 337
976.178 v1 337
1527.266 v1 337
1573.157 v1 337
1600.597 v1 337
1626.136 v1 337
1679.019 v1 337
1701.301 v1 337
1722.097 v1 337
1750.47 v1 337
1774.199 v1 337
828.213 v1 337
2458.6 v1 336
2320.828 v1 336
2260.131 v1 336
2605.943 v1 335
2640.286 v1 335
2683.87 v1 335
2736.62 v1 335
2771.776 v1 335
2782.475 v1 335
2865.726 v1 335
2950.553 v1 335
2968.578 v1 335
2984.887 v1 335
628.648 v1 336
673.266 v1 336
757.766 v1 336
790.266 v1 336
834.657 v1 336
874.373 v1 336
983.309 v1 336
1598.279 v1 336
1625.923 v1 336
1698.697 v1 336
1724.196 v1 336
1755.374 v1 336
1980.19 v1 336
2003.693 v1 336
2047.481 v1 336
2214.989 v1 336
2227.555 v1 336
1806.185 v1 337
1862.642 v1 337
1893.638 v1 337
1943.354 v1 337
601.106 v1 338
627.335 v1 338
651.755 v1 338
679.588 v1 338
704.752 v1 338
723.278 v1 338
765.998 v1 338
830.033 v1 338
860.76 v1 338
875.477 v1 338
962.335 v1 338
1543.157 v1 338
1593.344 v1 338
1612.077 v1 338
1641.369 v1 338
1673.618 v1 338
1703.522 v1 338
1745.875 v1 338
1760.23 v1 338
1807.068 v1 338
1862.92 v1 338
1896.174 v1 338
1944.692 v1 338
1978.456 v1 338
2004.107 v1 338
2092.178 v1 338
2114.888 v1 338
571.526 v1 338
2575.91 v1 335
2989.015 v1 337
2953.854 v1 337
1986.655 v1 337
2001.608 v1 337
2013.843 v1 337
2050.221 v1 337
2081.033 v1 337
2111.41 v1 337
2131.001 v1 337
2174.938 v1 337
2203.417 v1 337
2221.296 v1 337
2232.481 v1 337
2262.114 v1 337
2286.216 v1 337
2342.959 v1 337
2439.359 v1 337
2456.193 v1 337
2473.285 v1 337
2559.361 v1 337
2576.254 v1 337
2607.36 v1 337
2645.278 v1 337
2687.292 v1 337
2728.565 v1 337
2753.06 v1 337
2771.801 v1 337
2783.668 v1 337
2894.615 v1 337
2971.764 v1 337
2133.47 v1 338
2476.962 v1 335
2439.297 v1 335
531.972 v1 334
551.863 v1 334
589.054 v1 334
628.568 v1 334
667.371 v1 334
684.691 v1 334
706.558 v1 334
721.109 v1 334
763.135 v1 334
798.352 v1 334
829.811 v1 334
870.156 v1 334
2994.954 v1 333
961.918 v1 334
1507.88 v1 334
1572.262 v1 334
1601.202 v1 334
1620.37 v1 334
1658.057 v1 334
1681.966 v1 334
1703.976 v1 334
1724.875 v1 334
1749.101 v1 334
1763.22 v1 334
1782.684 v1 334
1860.34 v1 334
999.305 v1 334
2976.303 v1 333
2954.317 v1 333
2892.304 v1 333
1942.644 v1 333
1984.992 v1 333
2001.851 v1 333
2049.04 v1 333
2074.75 v1 333
2096.228 v1 333
2114.563 v1 333
2133.604 v1 333
2166.004 v1 333
2214.323 v1 333
2236.892 v1 333
2266.915 v1 333
2298.966 v1 333
2321.394 v1 333
2439.643 v1 333
2464.486 v1 333
2554.103 v1 333
2572.493 v1 333
2604.278 v1 333
2627.077 v1 333
2640.874 v1 333
2684.91 v1 333
2724.97 v1 333
2752.232 v1 333
2770.538 v1 333
2782.962 v1 333
2861.117 v1 333
1946.655 v1 334
1979.891 v1 334
1999.962 v1 334
2012.468 v1 334
769.718 v1 335
831.517 v1 335
866.023 v1 335
911.376 v1 335
960.882 v1 335
977.591 v1 335
1602.042 v1 335
1629.836 v1 335
1661.848 v1 335
1681.331 v1 335
1701.528 v1 335
1721.648 v1 335
1749.658 v1 335
1764.976 v1 335
1804.239 v1 335
1857.832 v1 335
1979.142 v1 335
1997.48 v1 335
2007.198 v1 335
2092.25 v1 335
2118.026 v1 335
2139.799 v1 335
2215.398 v1 335
2227.723 v1 335
2242.63 v1 335
2265.204 v1 335
2344.169 v1 335
743.433 v1 335
2455.099 v1 335
714.577 v1 335
671.623 v1 335
2051.466 v1 334
2112.401 v1 334
2139.72 v1 334
2188.488 v1 334
2215.28 v1 334
2227.626 v1 334
2241.069 v1 334
2261.183 v1 334
2319.104 v1 334
2442.652 v1 334
2458.09 v1 334
2468.924 v1 334
2569.784 v1 334
2604.572 v1 334
2641.929 v1 334
2717.988 v1 334
2744.702 v1 334
2769.691 v1 334
2779.804 v1 334
2809.344 v1 334
2865.923 v1 334
2958.796 v1 334
2980.099 v1 334
2991.209 v1 334
588.138 v1 335
623.773 v1 335
638.646 v1 335
700.212 v1 335
2148.36 v1 338
2174.497 v1 338
2193.483 v1 338
2124.436 v1 341
2142.059 v1 341
2176.302 v1 341
2201.737 v1 341
2220.845 v1 341
2230.2 v1 341
2242.991 v1 341
2320.448 v1 341
2442.261 v1 341
2456.994 v1 341
2472.101 v1 341
2576.633 v1 341
2111.191 v1 341
2607.201 v1 341
2724.112 v1 341
2752.354 v1 341
2772.018 v1 341
2781.306 v1 341
2929.581 v1 341
2956.82 v1 341
2980.206 v1 341
2993.862 v1 341
524.456 v1 342
536.951 v1 342
549.81 v1 342
570.108 v1 342
2639.852 v1 341
2088.47 v1 341
2009.964 v1 341
1995.014 v1 341
598.72 v1 341
626.651 v1 341
654.774 v1 341
705.523 v1 341
735.589 v1 341
767.863 v1 341
801.067 v1 341
829.485 v1 341
858.464 v1 341
873.697 v1 341
963.412 v1 341
1517.755 v1 341
1569.091 v1 341
1593.499 v1 341
1611.22 v1 341
1626.076 v1 341
1661.27 v1 341
1685.336 v1 341
1700.57 v1 341
1720.691 v1 341
1731.882 v1 341
1757.047 v1 341
1784.759 v1 341
1853.304 v1 341
1874.346 v1 341
1950.774 v1 341
1979.884 v1 341
590.084 v1 342
604.589 v1 342
622.549 v1 342
633.197 v1 342
1713.403 v1 342
1727.172 v1 342
1746.093 v1 342
1758.207 v1 342
1769.451 v1 342
1782.175 v1 342
1795.629 v1 342
1814.628 v1 342
1846.785 v1 342
1860.986 v1 342
1883.32 v1 342
1898.237 v1 342
1923.444 v1 342
1944.573 v1 342
1978.324 v1 342
1990.689 v1 342
2000.778 v1 342
2009.108 v1 342
2033.04 v1 342
2050.387 v1 342
2075.724 v1 342
2087.37 v1 342
2105.547 v1 342
2117.244 v1 342
2132.432 v1 342
2146.4 v1 342
2177.158 v1 342
1698.23 v1 342
574.741 v1 341
1680.824 v1 342
1637.576 v1 342
651.981 v1 342
672.04 v1 342
683.67 v1 342
703.343 v1 342
711.982 v1 342
733.536 v1 342
749.092 v1 342
767.7 v1 342
790.021 v1 342
821.731 v1 342
831.695 v1 342
845.938 v1 342
861.23 v1 342
872.365 v1 342
888.767 v1 342
959.603 v1 342
970.819 v1 342
981.454 v1 342
1509.034 v1 342
1521.232 v1 342
1538.946 v1 342
1565.085 v1 342
1575.617 v1 342
1590.228 v1 342
1600.371 v1 342
1611.261 v1 342
1623.471 v1 342
1664.708 v1 342
539.712 v1 341
2986.064 v1 340
2976.362 v1 340
1600.516 v1 339
1678.559 v1 339
1700.769 v1 339
1725.476 v1 339
1753.027 v1 339
1772.617 v1 339
1844.7 v1 339
1893.631 v1 339
1946.368 v1 339
1981.005 v1 339
2002.138 v1 339
2036.343 v1 339
2081.448 v1 339
2120.692 v1 339
2149.783 v1 339
2203.371 v1 339
2219.04 v1 339
2230.853 v1 339
2261.582 v1 339
2282.584 v1 339
2321.838 v1 339
2452.351 v1 339
2466.372 v1 339
2482.046 v1 339
2528.601 v1 339
2566.89 v1 339
2649.341 v1 339
1568.213 v1 339
2726.401 v1 339
979.332 v1 339
828.127 v1 339
2214.528 v1 338
2230.138 v1 338
2257.753 v1 338
2279.769 v1 338
2319.843 v1 338
2439.943 v1 338
2457.0 v1 338
2468.963 v1 338
2484.0 v1 338
2570.137 v1 338
2604.404 v1 338
2638.104 v1 338
2679.305 v1 338
2724.747 v1 338
2747.229 v1 338
2771.698 v1 338
2785.516 v1 338
2937.106 v1 338
2958.716 v1 338
2980.444 v1 338
2992.236 v1 338
538.394 v1 339
580.632 v1 339
663.487 v1 339
708.313 v1 339
747.846 v1 339
768.34 v1 339
860.038 v1 339
1873.991 v1 333
2749.426 v1 339
2782.908 v1 339
1956.369 v1 340
1979.236 v1 340
1997.607 v1 340
2010.571 v1 340
2126.377 v1 340
2149.951 v1 340
2177.346 v1 340
2199.594 v1 340
2218.719 v1 340
2231.192 v1 340
2242.432 v1 340
2263.196 v1 340
2286.741 v1 340
2438.3 v1 340
2453.808 v1 340
2469.872 v1 340
2493.975 v1 340
2565.643 v1 340
2604.962 v1 340
2660.734 v1 340
2688.662 v1 340
2723.718 v1 340
2745.453 v1 340
2765.4 v1 340
2779.129 v1 340
2937.864 v1 340
2956.003 v1 340
1937.871 v1 340
2772.634 v1 339
1892.256 v1 340
1785.027 v1 340
2861.796 v1 339
2957.072 v1 339
2969.923 v1 339
2985.036 v1 339
552.688 v1 340
593.177 v1 340
628.282 v1 340
660.744 v1 340
684.564 v1 340
704.567 v1 340
721.248 v1 340
748.241 v1 340
768.028 v1 340
793.145 v1 340
831.896 v1 340
862.126 v1 340
953.175 v1 340
965.451 v1 340
1510.132 v1 340
1584.351 v1 340
1613.695 v1 340
1676.619 v1 340
1701.902 v1 340
1721.485 v1 340
1740.016 v1 340
1753.863 v1 340
1767.882 v1 340
1845.756 v1 340
1845.573 v1 333
1793.152 v1 333
1770.873 v1 333
2478.716 v1 326
2568.197 v1 326
2612.913 v1 326
2715.23 v1 326
2735.143 v1 326
2755.646 v1 326
2776.247 v1 326
2867.291 v1 326
2943.062 v1 326
2959.936 v1 326
2976.445 v1 326
2988.964 v1 326
2466.481 v1 326
551.724 v1 327
628.652 v1 327
734.028 v1 327
759.58 v1 327
819.325 v1 327
849.126 v1 327
1514.562 v1 327
1563.341 v1 327
1595.301 v1 327
1617.442 v1 327
1677.831 v1 327
1719.848 v1 327
1757.973 v1 327
588.09 v1 327
2455.254 v1 326
2440.054 v1 326
2285.572 v1 326
974.0 v1 326
1518.391 v1 326
1583.943 v1 326
1603.26 v1 326
1622.375 v1 326
1678.485 v1 326
1697.541 v1 326
1713.056 v1 326
1724.92 v1 326
1747.671 v1 326
1762.456 v1 326
1786.575 v1 326
1859.742 v1 326
1945.191 v1 326
1970.131 v1 326
1985.715 v1 326
2001.425 v1 326
2012.894 v1 326
2084.121 v1 326
2120.716 v1 326
2144.75 v1 326
2187.576 v1 326
2212.891 v1 326
2222.096 v1 326
2231.696 v1 326
2243.838 v1 326
2261.505 v1 326
1782.247 v1 327
1850.049 v1 327
1898.704 v1 327
1982.7 v1 327
2004.576 v1 328
2050.155 v1 328
2107.083 v1 328
2203.6 v1 328
